"country","pageid","wikidataid","wikititle","name","sex","ethnicity","religion","birth","death","birthplace","deathplace","wiki_url","extracted_text"
"DEU","6122994","Q2638525","Albert_Nehm","Albert Nehm","male",NA,"protestantism evangelical",1932-02-23,2012-07-14,"51.36667,9.3",NA,"https://de.wikipedia.org/wiki/Albert_Nehm",""
"DEU","1361345","Q1301457","Albert_Pfuhl","Albert Pfuhl","male",NA,NA,1929-12-02,2005-08-16,"50.0825,8.24",NA,"https://de.wikipedia.org/wiki/Albert_Pfuhl",""
"DEU","994523","Q119696","Albert_Probst","Albert Probst","male",NA,"catholicism",1931-12-29,2015-03-24,"48.25,11.65","48.13719,11.5755","https://de.wikipedia.org/wiki/Albert_Probst",NA
"DEU","822008","Q1738272","Albert_Rupprecht","Albert Rupprecht","male","white","catholicism",1968-06-10,NA,"49.67139,12.33222",NA,"https://de.wikipedia.org/wiki/Albert_Rupprecht","Rupprecht wuchs in Waldthurn auf, wo er auch die Volksschule besuchte. Im Alter von 14 Jahren trat Rupprecht in die Katholische Landjugendbewegung (KLJB) ein.[2]
Nach dem Abitur 1988 am Augustinus-Gymnasium in Weiden in der Oberpfalz leistete Rupprecht zunächst seinen Wehrdienst bei der Marine ab und begann anschließend 1989 ein Studium der Volkswirtschaftslehre an der Universität Regensburg. Während seines Studiums war Rupprecht von 1991 bis 1992 ehrenamtlicher Diözesanvorsitzender der KLJB im Bistum Regensburg. Sein Studium schloss er 1995 als Diplom-Volkswirt ab. In einem parallelen Zweitstudium erlangte er 1993 ein Vordiplom in Soziologe. Von 1995 bis 2002 war er als Berater, Geschäftsführer und Gesellschafter verschiedener Unternehmen tätig.

Albert Rupprecht ist verheiratet und hat zwei Töchter. Er ist römisch-katholischer Konfession.[1]"
"DEU","3207402","Q2638723","Albert_Schedl","Albert Schedl","male",NA,"catholicism",1936-08-25,2009-11-17,"49.01667,12.08333",NA,"https://de.wikipedia.org/wiki/Albert_Schedl","Albert Schedl besuchte das Gymnasium und schloss dieses 1953 mit der Mittleren Reife ab. Er erlernte von 1953 bis 1955 den Beruf des Schreiners. Er besuchte in den Jahren 1958/59 nebenberuflich die Werkkunstschule in Düsseldorf und legte 1960 die Prüfung zum Meister ab. Als Werkmeister war er bis Oktober 1974 Geschäftsführer einer Planungsgruppe für Bauvorhaben. Später wurde er Vorsitzender des Gewerbeverbandes Lappersdorf. Er ist ein Neffe des ehemaligen bayerischen Staatsministers Otto Schedl.
"
"DEU","986967","Q2638751","Albert_Schmidt_(Politiker,_1951)","Albert Schmidt","male",NA,"catholicism",1951-02-13,NA,"49.51667,10.25",NA,"https://de.wikipedia.org/wiki/Albert_Schmidt_(Politiker,_1951)",""
"DEU","7888405","Q15782057","Albert_Stegemann","Albert Stegemann","male","white","protestantism evangelical",1976-03-09,NA,"52.43333,7.06667",NA,"https://de.wikipedia.org/wiki/Albert_Stegemann",""
"DEU","261268","Q2638929","Albert_Tönjes","Albert Tönjes","male",NA,"protestantism evangelical",1920-01-02,1980-04-25,"53.14389,8.21389","52.28333,7.43333","https://de.wikipedia.org/wiki/Albert_Tönjes","Nach dem Besuch der Volksschule und einer Handwerkslehre war Tönjes als Ingenieur-Assistent beim Norddeutschen Lloyd in Bremen tätig. Parallel dazu besuchte er die Staatliche Ingenieurschule, welche er mit dem Examen als Bau-Ingenieur abschloss. Er nahm als Soldat der Kriegsmarine von 1942 bis 1945 am Zweiten Weltkrieg teil, zuletzt als Leutnant der Reserve. Bei Kriegsende geriet er in britische Gefangenschaft, aus der er 1947 entlassen wurde. Anschließend arbeitete er als Bundesbahnamtmann bei der Deutschen Bundesbahn in Rheine.
"
"DEU","436631","Q2638981","Albert_Walter","Albert Walter","male","white",NA,1885-09-22,1980-02-14,"53.36028,17.04083","53.55,10","https://de.wikipedia.org/wiki/Albert_Walter",""
"DEU","7885187","Q15027368","Albert_Weiler","Albert Weiler","male","white","catholicism",1965-10-15,NA,"50.33333,7.21667",NA,"https://de.wikipedia.org/wiki/Albert_Weiler",""
"DEU","2944579","Q2639060","Albert_Wolf_(Politiker)","Albert Wolf","male",NA,"protestantism evangelical",1916-11-19,1986-02-05,"48.7258,9.1464",NA,"https://de.wikipedia.org/wiki/Albert_Wolf_(Politiker)",NA
"DEU","172144","Q1698511","Albrecht_Aschoff","Albrecht Aschoff","male",NA,"protestantism evangelical",1899-04-11,1972-08-11,"52.51667,13.38333","50.54472,7.11333","https://de.wikipedia.org/wiki/Albrecht_Aschoff",""
"DEU","292214","Q2639764","Albrecht_Feibel","Albrecht Feibel","male","white","catholicism",1940-03-01,2011-10-30,"50.86667,10.56667","49.19694,7.1425","https://de.wikipedia.org/wiki/Albrecht_Feibel",""
"DEU","1113895","Q2639783","Albrecht_Gehring","Albrecht Gehring","male","white","protestantism evangelical",1898-04-15,1985-03-07,"51.94556,8.9075","51.96667,8.8","https://de.wikipedia.org/wiki/Albrecht_Gehring","Nach dem Abitur am humanistischen Gymnasium Leopoldinum in Detmold, 1916, war Gehring, der evangelisch-reformierten Glaubens war, zunächst Soldat im Ersten Weltkrieg. Anschließend absolvierte er eine landwirtschaftliche Lehre und folgend ein landwirtschaftliches Studium in Halle (Saale). Nach dem Examen als Diplom-Landwirt übernahm er 1928 den elterlichen Hof Gut Büllinghausen.

Von 1945 bis 1955 war er Vorstandsmitglied der Landwirtschaftskammer Westfalen-Lippe. Später wurde er Mitglied des Verwaltungsrates der Landesbank für Westfalen in Münster, des Kuratoriums des Instituts für Züchtungsforschung der Max-Planck-Gesellschaft in Vogelsang und des Kuratoriums der Bundesforschungsanstalt für Landwirtschaft in Braunschweig.
"
"DEU","8898664","Q20645389","Albrecht_Glaser","Albrecht Glaser","male","white","protestantism lutheran",1942-01-08,NA,"49.63194,8.36528",NA,"https://de.wikipedia.org/wiki/Albrecht_Glaser","Glaser besuchte von 1952 bis 1963 das Altsprachliche Gymnasium Worms, studierte dann Rechts-, Staats- und Verwaltungswissenschaften an der Universität Heidelberg, der Universität Tübingen und der Verwaltungshochschule Speyer und schloss als Assessor juris (Volljurist) ab. In Heidelberg wurde er Mitglied der pflichtschlagenden Burschenschaft Allemannia Heidelberg und war 1968 auch Sprecher des Verbandes Deutsche Burschenschaft.[3][4]
Glaser war persönlicher Referent des Rektors der Universität Heidelberg und hauptamtlicher Dozent an der Hochschule für öffentliche Verwaltung und Finanzen Ludwigsburg.[5]
Mit Ausscheiden aus dem Amt als Frankfurter Stadtkämmerer beendete Glaser unter anderem auch die Tätigkeit im Aufsichtsrat der FRAPORT[6] und der Mainova AG aus.[7] Ab 2001 war er Geschäftsführer der ABG Frankfurt Holding.[5][8] Zum 31. Dezember 2006 ging er in den Ruhestand.

Glaser ist in zweiter Ehe verheiratet,[9] hat vier Kinder und gehört keiner Konfession an.[10] Er lebt im hessischen Niedenstein.
"
"DEU","1874844","Q2639810","Albrecht_Haas","Albrecht Haas","male",NA,NA,1906-03-08,1970-01-20,"49.75639,11.545","49.32917,11.02083","https://de.wikipedia.org/wiki/Albrecht_Haas","Nach dem Abitur 1925 am Adam-Kraft-Gymnasium in Schwabach nahm Haas, der evangelischen Glaubens war, ein Studium der Rechts- und Staatswissenschaften in München, Heidelberg und Erlangen auf, welches er 1931 mit der Promotion zum Dr. jur. und 1933 mit dem zweiten juristischen Staatsexamen beendete. Während seines Studiums wurde er Mitglied des AGV München.[1] Nach seinem Studium war er bis 1940 als selbständiger Rechtsanwalt in Nürnberg tätig. Von 1940 bis 1945 nahm er als Soldat am Zweiten Weltkrieg teil. Während des Krieges wurde seine Rechtsanwaltskanzlei durch alliierte Bombardements zerstört. Nach dem Kriegsende war Haas zunächst kommissarischer Oberamtsrichter. Später gründete er eine neue Rechtsanwaltskanzlei in Schwabach.

Der Deutsche Alpenverein (DAV) war von 1945 bis 1947 von den Besatzungsmächten verboten worden. Haas war Wiederbegründer der Sektion Schwabach des DAV nach dem Zweiten Weltkrieg und deren 1. Vorsitzender von 1947 bis 1949.[2]"
"DEU","6737971","Q2639812","Albrecht_Hasinger","Albrecht Hasinger","male","white","catholicism",1935-07-03,1994-02-21,"48.13719,11.5755",NA,"https://de.wikipedia.org/wiki/Albrecht_Hasinger",""
"DEU","92453","Q1623388","Albrecht_Müller_(Publizist)","Albrecht Müller","male","white","protestantism evangelical",1938-05-16,NA,"49.41222,8.71",NA,"https://de.wikipedia.org/wiki/Albrecht_Müller_(Publizist)",""
"DEU","3370637","Q2639917","Albrecht_Papenroth","Albrecht Papenroth","male",NA,"protestantism evangelical",1939-12-30,NA,"51.57167,14.37944",NA,"https://de.wikipedia.org/wiki/Albrecht_Papenroth","Papenroth arbeitete nach der Mittleren Reife zunächst als Facharbeiter und besuchte anschließend die Fachhochschule, die er als Diplombetriebswirt (FH) beendete. Anschließend machte er an der Technischen Universität Dresden einen Abschluss als Dipl.-Ingenieurökonom des Bauwesens (TU). Danach leistete er den Grundwehrdienst ab und arbeitete im Anschluss als Betriebselektriker/Energetiker und Ökonom für Forschung und Entwicklung. Er war auch Ökonomischer Leiter eines Landbaubetriebes, Direktor für Wohnungswirtschaft und zuletzt bis 1990 Geschäftsführer in einem Spremberger Wohnungsunternehmen.
"
"DEU","3529233","Q2639952","Albrecht_Schlee","Albrecht Schlee","male",NA,"protestantism evangelical",1910-08-25,1990-06-14,"50.13489,10.50897","49.94806,11.57833","https://de.wikipedia.org/wiki/Albrecht_Schlee","Schlee besuchte das Franz-Ludwig-Gymnasium Bamberg und das Casimirianum Coburg. Er machte 1930 das Abitur und begann ein  Philologiestudium an der  Friedrich-Alexander-Universität Erlangen. 1931 wechselte er an die  Ludwig-Maximilians-Universität, wo er Rechtswissenschaft studierte und im Corps Hercynia München aktiv wurde.[1] Nach kurzer Zeit wechselte er an die Universität Genf, an der er 1935 das Erste und 1939 das Zweite Staatsexamen absolvierte. Zum 1. Mai 1937 war er in die NSDAP eingetreten (Mitgliedsnummer 3.971.382).[2][3] Nach einigen Wochen als Gerichtsassessor wurde er als Soldat eingezogen. Nachdem er 1941 schwer verwundet worden war, wurde er 1943 aus der Kriegspflicht entlassen. Er war anschließend bis 1945 Richter am Landgericht Würzburg, ab 1947 an Gerichten in Hofheim in Unterfranken und Bamberg. Im Jahr 1953 wurde er zum Landgerichtsrat in Bayreuth berufen und im März 1962 zum Landgerichtsdirektor am Landgericht Nürnberg-Fürth befördert.
"
"DEU","2469855","Q1525110","Alex_Hösl","Alex Hösl","male",NA,"catholicism",1919-08-09,1977-03-20,"50.48333,10.18333",NA,"https://de.wikipedia.org/wiki/Alex_Hösl",""
"DEU","58268","Q76293","Alex_Möller","Alex Möller","male","white","protestantism evangelical",1903-04-26,1985-10-02,"51.51389,7.46528","49.01667,8.4","https://de.wikipedia.org/wiki/Alex_Möller",""
"DEU","442144","Q2641545","Alex_Willenberg","Alex Willenberg","male",NA,NA,1897-06-08,1974-01-02,"51.45083,7.01306","51.45083,7.01306","https://de.wikipedia.org/wiki/Alex_Willenberg","Willenberg wurde als Sohn eines Bergarbeiters geboren. Nach dem Schulbesuch absolvierte er eine Ausbildung zum Bergmann und arbeitete anschließend in diesem Beruf. Daneben engagierte er sich in den Christlichen Gewerkschaften, wurde 1920 zunächst Jugendsekretär des Gewerkvereins Christlicher Bergarbeiter in Mitteldeutschland und war von 1921 bis zu seiner 1933 aus politischen Gründen erfolgten Entlassung Bezirksleiter der Gewerkschaft für Mitteldeutschland, das Saarland und Oberschlesien.

Willenberg nahm 1933 eine journalistische Tätigkeit auf, arbeitete bis zu seiner Entlassung 1935 zunächst beim Verlag der Oberschlesischen Volksstimme und war dann bis zum Erscheinungsverbot 1941 als stellvertretender Geschäftsführer beim Oberschlesischen Katholischen Kirchenblatt tätig. Von 1941 bis 1945 wurde er als Revisor bei den Gräflich Schaffgotsche Werken dienstverpflichtet.

Nach dem Ende des Zweiten Weltkrieges wurde Willenberg 1945 aus Oberschlesien ausgewiesen, siedelte nach Westdeutschland über und ließ sich in Essen nieder. Hier arbeitete er seit 1946 als Redakteur für Soziales bei der Rhein-Ruhr-Zeitung und wurde später Leiter der Arbeitsrechtsabteilung der IG Bergbau.
"
"DEU","275247","Q98804","Alexander_Bonde","Alexander Bonde","male","white","protestantism evangelical",1975-01-12,NA,"47.99472,7.84972",NA,"https://de.wikipedia.org/wiki/Alexander_Bonde","Während seiner Schulzeit war Bonde als Stipendiat des Parlamentarischen Patenschaftsprogramms des US-Kongresses und des Deutschen Bundestags an der Kahuku High School auf Hawaii und erwarb dort 1993 das High School Diploma. Nach dem Abitur 1995 am Theodor-Heuss-Gymnasium in Freiburg leistete Bonde Zivildienst als Betreuer von Schwerstbehinderten und begann anschließend 1996 ein Studium der Rechtswissenschaft an der Albert-Ludwigs-Universität Freiburg. 1999 wechselte er für ein Studium zum Diplom-Verwaltungswirt (FH) an die Fachhochschule für öffentliche Verwaltung des Landes Baden-Württemberg in Kehl, das er 2001 aufgab, um als persönlicher Referent der baden-württembergischen Landtagsabgeordneten Heike Dederer (damals Grüne) sowie als Kampagnenleiter für verschiedene Bürgermeisterwahlkämpfe tätig werden zu können. Die Wahlkampfagentur public-office – Wahlmanagement & Strategieentwicklung GbR, die Bonde mit einem Kollegen dazu 2002 aufgebaut hatte, wurde nach seiner Wahl in den Bundestag noch im selben Jahr aufgelöst.

Bonde ist evangelisch und mit der CDU-Politikerin Conny Mayer-Bonde verheiratet. Die beiden haben zwei Söhne und eine Tochter und leben im Baiersbronner Ortsteil Mitteltal.[1]
Bonde war während seiner Zeit als Minister Präsident des Tourismusverbands Baden-Württemberg und Aufsichtsratsvorsitzender der Badischen Staatsbrauerei Rothaus.

Am 30. November 2017 bestellte das Kuratorium der Deutsche Bundesstiftung Umwelt Bonde zum Generalsekretär. Seit dem 1. Februar 2018 ist er damit Leiter der Geschäftsstelle der DBU.[2] Seit 2018 ist er zudem Mitglied im Nachhaltigkeitsbeirat von Vodafone.[3]"
"DEU","291078","Q85783","Alexander_Dobrindt","Alexander Dobrindt","male","white","catholicism",1970-06-07,NA,"47.795,11.06028",NA,"https://de.wikipedia.org/wiki/Alexander_Dobrindt","Dobrindt legte 1989 am Gymnasium Weilheim das Abitur ab. Danach absolvierte er ein Studium der Soziologie an der Ludwig-Maximilians-Universität München, das er 1995 als Diplom-Soziologe beendete. Von 1996 bis 2001 war er kaufmännischer Leiter und von 2001 bis 2005 Geschäftsführer und stiller Gesellschafter der mittelständischen Maschinenbaufirma Holzner & Sanamij (heute Holzner Druckbehälter GmbH) in Peißenberg.[2]
Alexander Dobrindt gehört der römisch-katholischen Kirche an, ist seit 2006 verheiratet und hat einen Sohn.[3]"
"DEU","598361","Q2642019","Alexander_Elbrächter","Alexander Elbrächter","male",NA,"protestantism evangelical",1908-02-20,1995-05-10,"52.13333,8.68333","52.37444,9.73861","https://de.wikipedia.org/wiki/Alexander_Elbrächter","Nach dem Besuch von Volksschule und Oberrealschule studierte Elbrächter in Freiburg im Breisgau und Göttingen Chemie. 1931 promovierte er zum Dr. rer. nat und wurde Assistent am Physikalisch-Chemischen Institut der Universität Göttingen. Ein Jahr später wurde er betriebsleitender Nahrungsmittelchemiker beim Backpulverhersteller Reese in Hameln, einer Tochterfirma der Dr. August Oetker KG. 1942 wurde er zum Kriegsdienst eingezogen, geriet aber schon ein Jahr später in Kriegsgefangenschaft, aus der er 1948 entlassen wurde.

Nach seiner Rückkehr nach Hameln war Elbrächter dort wieder als Chemiker bei Reese tätig, aber auch als Lobbyist für die Dr. August Oetker KG im Bundestag aktiv.[1][2]"
"DEU","11949559","Q108755186","Alexander_Engelhard","Alexander Engelhard","male",NA,NA,1972-09-26,NA,"48.39841,9.99155",NA,"https://de.wikipedia.org/wiki/Alexander_Engelhard","Nach dem Abitur am Technischen Gymnasium in Ulm absolvierte Engelhard eine handwerkliche Lehre zum Müller. Anschließend studierte er an den Fachhochschulen Neu-Ulm und Ulm und erhielt einen Abschluss als Diplom-Wirtschaftsingenieur. 2001 übernahm er den alten Familienbetrieb der Engelhardmühle in Weißenhorn-Attenhofen und baute diese zu einer der ersten Bio-Mühlen Deutschlands um.

Engelhard ist verheiratet und ist Vater von zwei Töchtern.[2] Er ist römisch-katholischer Konfession.[3]"
"DEU","1793218","Q2642144","Alexander_Funk_(Politiker)","Alexander Funk","male","white","catholicism",1974-06-18,NA,"49.35,7.16667",NA,"https://de.wikipedia.org/wiki/Alexander_Funk_(Politiker)",""
"DEU","1647329","Q1670311","Alexander_Gauland","Alexander Gauland","male","white","protestantism lutheran",1941-02-20,NA,"50.83333,12.91667",NA,"https://de.wikipedia.org/wiki/Alexander_Gauland",""
"DEU","289571","Q71763","Alexander_Graf_Lambsdorff","Alexander Graf Lambsdorff","male","white",NA,1966-11-05,NA,"50.94222,6.95778",NA,"https://de.wikipedia.org/wiki/Alexander_Graf_Lambsdorff","Lambsdorff entstammt dem deutschbaltischen Uradelsgeschlecht Lambsdorff. Er ist der Sohn des ehemaligen Botschafters Hagen Graf Lambsdorff sowie ein Neffe des früheren Bundesministers Otto Graf Lambsdorff.[2] Er hat zwei erwachsene Kinder und lebt in Moskau.

Seine Schulzeit verbrachte Lambsdorff in Hamburg, Brüssel und Bonn und machte sein Abitur 1985 am Aloisiuskolleg in Bad Godesberg.[3] Von 1985 bis 1987 absolvierte er bei den Panzeraufklärern eine Ausbildung zum Reserveoffizier. Im Jahr 1987 trat er in die FDP ein, in der er dem Kreisverband Bonn angehört.
Nach dem Grundstudium in Bonn führte er sein Studium an der Georgetown University in Washington, D.C. als Fulbright-Stipendiat fort.[4] Dort erwarb er 1993 mit einer Arbeit zur Kooperation faschistischer Gruppen im Europa der 1920er Jahre seinen Master in Neuerer Europäischer Geschichte. Den Master der School of Foreign Service der Georgetown University erwarb er im selben Jahr mit einem Schwerpunkt in Handels- und Finanzfragen.

Nach dem Studium absolvierte er Praktika bei der Unternehmensberatung McKinsey und in der Europäischen Kommission. Für die Friedrich-Naumann-Stiftung arbeitete er 1994/1995 an einem Projekt zur kommunalen Selbstverwaltung in Tallinn, Estland. Ab 1995 absolvierte er eine Attachéausbildung im Auswärtigen Amt[5] und war ab 1997 im Planungsstab des Auswärtigen Amts tätig. 1998/1999 war er Büroleiter bei Klaus Kinkel im Deutschen Bundestag. Von 2000 bis 2003 arbeitete Lambsdorff im Pressereferat in der Deutschen Botschaft Washington, D.C. Ab Sommer 2003 war er in der politischen Abteilung des Auswärtigen Amtes tätig und Länderreferent für Russland.
"
